Time,Temp,Target,PWM,FanState,LowerBound,UpperBound
23543,21.06,25,53,1,22.5,27.5
24224,21.06,25,54,1,22.5,27.5
24905,21.06,25,56,1,22.5,27.5
25586,21.06,25,57,1,22.5,27.5
26267,21.06,25,59,1,22.5,27.5
26948,21.06,25,60,1,22.5,27.5
27629,21.06,25,61,1,22.5,27.5
28310,21.06,25,63,1,22.5,27.5
28991,21.06,25,64,1,22.5,27.5
29672,21.06,25,65,1,22.5,27.5
30353,21.12,25,66,1,22.5,27.5
31034,21.12,25,68,1,22.5,27.5
31715,21.12,25,69,1,22.5,27.5
32396,21.12,25,70,1,22.5,27.5
33077,21.12,25,72,1,22.5,27.5
33758,21.12,25,73,1,22.5,27.5
34439,21.12,25,74,1,22.5,27.5
35120,21.12,25,76,1,22.5,27.5
35801,21.19,25,77,1,22.5,27.5
36482,21.12,25,78,1,22.5,27.5
37163,21.19,25,79,1,22.5,27.5
37844,21.19,25,81,1,22.5,27.5
38525,21.19,25,82,1,22.5,27.5
39206,21.19,25,83,1,22.5,27.5
39887,21.19,25,85,1,22.5,27.5
40568,21.19,25,86,1,22.5,27.5
41249,21.19,25,87,1,22.5,27.5
41930,21.19,25,89,1,22.5,27.5
42611,21.19,25,90,1,22.5,27.5
43292,21.25,25,91,1,22.5,27.5
43973,21.25,25,92,1,22.5,27.5
44654,21.19,25,94,1,22.5,27.5
45335,21.25,25,95,1,22.5,27.5
46016,21.25,25,96,1,22.5,27.5
46697,21.25,25,97,1,22.5,27.5
47378,21.25,25,99,1,22.5,27.5
48059,21.25,25,100,1,22.5,27.5
48740,21.25,25,101,1,22.5,27.5
49421,21.25,25,102,1,22.5,27.5
50102,21.25,25,104,1,22.5,27.5
50783,21.25,25,105,1,22.5,27.5
51464,21.25,25,106,1,22.5,27.5
52145,21.25,25,108,1,22.5,27.5
52826,21.25,25,109,1,22.5,27.5
53507,21.25,25,110,1,22.5,27.5
54188,21.25,25,111,1,22.5,27.5
54869,21.25,25,113,1,22.5,27.5
55550,21.25,25,114,1,22.5,27.5
56231,21.25,25,115,1,22.5,27.5
56912,21.31,25,116,1,22.5,27.5
57593,21.31,25,118,1,22.5,27.5
58274,21.31,25,119,1,22.5,27.5
58955,21.31,25,120,1,22.5,27.5
59636,21.31,25,121,1,22.5,27.5
60317,21.31,25,123,1,22.5,27.5
60998,21.31,25,124,1,22.5,27.5
61679,21.31,25,125,1,22.5,27.5
62360,21.31,25,126,1,22.5,27.5
63041,21.31,25,128,1,22.5,27.5
63722,21.31,25,129,1,22.5,27.5
64403,21.31,25,130,1,22.5,27.5
65084,21.31,25,131,1,22.5,27.5
65765,21.31,25,133,1,22.5,27.5
66446,21.31,25,134,1,22.5,27.5
67127,21.31,25,135,1,22.5,27.5
67808,21.31,25,136,1,22.5,27.5
68489,21.31,25,138,1,22.5,27.5
69170,21.37,25,139,1,22.5,27.5
69851,21.37,25,140,1,22.5,27.5
70532,21.37,25,141,1,22.5,27.5
71213,21.37,25,143,1,22.5,27.5
71894,21.37,25,144,1,22.5,27.5
72575,21.37,25,145,1,22.5,27.5
73256,21.37,25,146,1,22.5,27.5
73937,21.37,25,147,1,22.5,27.5
74618,21.37,25,149,1,22.5,27.5
75299,21.37,25,150,1,22.5,27.5
75980,21.37,25,151,1,22.5,27.5
76661,21.37,25,152,1,22.5,27.5
77342,21.44,25,153,1,22.5,27.5
78023,21.37,25,155,1,22.5,27.5
78704,21.37,25,156,1,22.5,27.5
79385,21.44,25,157,1,22.5,27.5
80066,21.44,25,158,1,22.5,27.5
80747,21.44,25,160,1,22.5,27.5
81428,21.44,25,161,1,22.5,27.5
82109,21.44,25,162,1,22.5,27.5
82790,21.44,25,163,1,22.5,27.5
83471,21.44,25,164,1,22.5,27.5
84152,21.44,25,166,1,22.5,27.5
84833,21.44,25,167,1,22.5,27.5
85514,21.44,25,168,1,22.5,27.5
86195,21.44,25,169,1,22.5,27.5
86876,21.44,25,171,1,22.5,27.5
87557,21.5,25,171,1,22.5,27.5
88238,21.5,25,173,1,22.5,27.5
88919,21.5,25,174,1,22.5,27.5
89600,21.5,25,175,1,22.5,27.5
90281,21.5,25,176,1,22.5,27.5
90962,21.5,25,178,1,22.5,27.5
91643,21.5,25,179,1,22.5,27.5
92324,21.5,25,180,1,22.5,27.5
93005,21.5,25,181,1,22.5,27.5
93686,21.5,25,182,1,22.5,27.5
94367,21.5,25,184,1,22.5,27.5
95048,21.5,25,185,1,22.5,27.5
95729,21.56,25,186,1,22.5,27.5
96410,21.56,25,187,1,22.5,27.5
97091,21.56,25,188,1,22.5,27.5
97772,21.56,25,189,1,22.5,27.5
98453,21.56,25,190,1,22.5,27.5
99134,21.56,25,192,1,22.5,27.5
99815,21.56,25,193,1,22.5,27.5
100496,21.56,25,194,1,22.5,27.5
101177,21.56,25,195,1,22.5,27.5
101858,21.56,25,196,1,22.5,27.5
102539,21.56,25,197,1,22.5,27.5
103220,21.56,25,199,1,22.5,27.5
103901,21.62,25,200,1,22.5,27.5
104582,21.62,25,201,1,22.5,27.5
105263,21.62,25,202,1,22.5,27.5
105944,21.62,25,203,1,22.5,27.5
106625,21.62,25,204,1,22.5,27.5
107306,21.62,25,205,1,22.5,27.5
107987,21.62,25,207,1,22.5,27.5
108668,21.62,25,208,1,22.5,27.5
109349,21.62,25,209,1,22.5,27.5
110030,21.69,25,210,1,22.5,27.5
110711,21.69,25,211,1,22.5,27.5
111392,21.69,25,212,1,22.5,27.5
112073,21.69,25,213,1,22.5,27.5
112754,21.69,25,214,1,22.5,27.5
113435,21.69,25,215,1,22.5,27.5
114116,21.69,25,217,1,22.5,27.5
114797,21.69,25,218,1,22.5,27.5
115478,21.69,25,219,1,22.5,27.5
116159,21.69,25,220,1,22.5,27.5
116840,21.75,25,221,1,22.5,27.5
117521,21.75,25,222,1,22.5,27.5
118202,21.75,25,223,1,22.5,27.5
118883,21.75,25,224,1,22.5,27.5
119564,21.75,25,225,1,22.5,27.5
120245,21.75,25,227,1,22.5,27.5
120926,21.75,25,228,1,22.5,27.5
121607,21.75,25,229,1,22.5,27.5
122288,21.81,25,230,1,22.5,27.5
122969,21.81,25,231,1,22.5,27.5
123650,21.75,25,232,1,22.5,27.5
124331,21.81,25,233,1,22.5,27.5
125012,21.75,25,234,1,22.5,27.5
125693,21.81,25,235,1,22.5,27.5
126374,21.81,25,236,1,22.5,27.5
127055,21.81,25,237,1,22.5,27.5
127736,21.81,25,238,1,22.5,27.5
128417,21.81,25,239,1,22.5,27.5
129098,21.81,25,241,1,22.5,27.5
129779,21.81,25,242,1,22.5,27.5
130460,21.81,25,243,1,22.5,27.5
131141,21.81,25,244,1,22.5,27.5
131822,21.81,25,245,1,22.5,27.5
132503,21.81,25,246,1,22.5,27.5
133184,21.87,25,247,1,22.5,27.5
133865,21.87,25,248,1,22.5,27.5
134546,21.87,25,249,1,22.5,27.5
135227,21.87,25,250,1,22.5,27.5
135908,21.87,25,251,1,22.5,27.5
136589,21.87,25,252,1,22.5,27.5
137270,21.94,25,253,1,22.5,27.5
137951,21.94,25,254,1,22.5,27.5
138632,21.94,25,255,1,22.5,27.5
139313,21.94,25,255,1,22.5,27.5
139994,21.94,25,255,1,22.5,27.5
140675,21.94,25,255,1,22.5,27.5
141356,22,25,255,1,22.5,27.5
142037,22,25,255,1,22.5,27.5
142718,22,25,255,1,22.5,27.5
143399,22,25,255,1,22.5,27.5
144080,22,25,255,1,22.5,27.5
144761,22,25,255,1,22.5,27.5
145442,22.06,25,255,1,22.5,27.5
146123,22.06,25,255,1,22.5,27.5
146804,22.06,25,255,1,22.5,27.5
147485,22.06,25,255,1,22.5,27.5
148166,22.06,25,255,1,22.5,27.5
148847,22.06,25,255,1,22.5,27.5
149528,22.06,25,255,1,22.5,27.5
150209,22.12,25,255,1,22.5,27.5
150890,22.12,25,255,1,22.5,27.5
151571,22.12,25,255,1,22.5,27.5
152252,22.12,25,255,1,22.5,27.5
152933,22.12,25,255,1,22.5,27.5
153614,22.19,25,255,1,22.5,27.5
154295,22.19,25,255,1,22.5,27.5
154976,22.19,25,255,1,22.5,27.5
155657,22.19,25,255,1,22.5,27.5
156338,22.19,25,255,1,22.5,27.5
157019,22.19,25,255,1,22.5,27.5
157700,22.19,25,255,1,22.5,27.5
158381,22.19,25,255,1,22.5,27.5
159062,22.19,25,255,1,22.5,27.5
159743,22.19,25,255,1,22.5,27.5
160424,22.19,25,255,1,22.5,27.5
161105,22.19,25,255,1,22.5,27.5
161786,22.25,25,255,1,22.5,27.5
162467,22.25,25,255,1,22.5,27.5
163148,22.25,25,255,1,22.5,27.5
163829,22.25,25,255,1,22.5,27.5
164510,22.25,25,255,1,22.5,27.5
165191,22.31,25,255,1,22.5,27.5
165872,22.25,25,255,1,22.5,27.5
166553,22.31,25,255,1,22.5,27.5
167234,22.25,25,255,1,22.5,27.5
167915,22.31,25,255,1,22.5,27.5
168596,22.37,25,255,1,22.5,27.5
169277,22.31,25,255,1,22.5,27.5
169958,22.31,25,255,1,22.5,27.5
170639,22.37,25,255,1,22.5,27.5
171320,22.37,25,255,1,22.5,27.5
172001,22.37,25,255,1,22.5,27.5
172682,22.37,25,255,1,22.5,27.5
173363,22.37,25,255,1,22.5,27.5
174044,22.37,25,255,1,22.5,27.5
174725,22.37,25,255,1,22.5,27.5
175406,22.37,25,255,1,22.5,27.5
176087,22.37,25,255,1,22.5,27.5
176768,22.37,25,255,1,22.5,27.5
177449,22.44,25,255,1,22.5,27.5
178130,22.44,25,255,1,22.5,27.5
178811,22.44,25,255,1,22.5,27.5
179492,22.44,25,255,1,22.5,27.5
180173,22.44,25,255,1,22.5,27.5
180854,22.5,25,255,1,22.5,27.5
181535,22.44,25,255,1,22.5,27.5
182216,22.5,25,255,1,22.5,27.5
182897,22.44,25,255,1,22.5,27.5
183578,22.5,25,255,1,22.5,27.5
184259,22.5,25,255,1,22.5,27.5
184940,22.5,25,255,1,22.5,27.5
185621,22.5,25,255,1,22.5,27.5
186302,22.5,25,255,1,22.5,27.5
186983,22.5,25,255,1,22.5,27.5
187664,22.56,25,255,1,22.5,27.5
188345,22.56,25,255,1,22.5,27.5
189026,22.56,25,255,1,22.5,27.5
189707,22.56,25,255,1,22.5,27.5
190388,22.56,25,255,1,22.5,27.5
191069,22.56,25,255,1,22.5,27.5
191750,22.56,25,255,1,22.5,27.5
192431,22.62,25,255,1,22.5,27.5
193112,22.62,25,255,1,22.5,27.5
193793,22.62,25,255,1,22.5,27.5
194474,22.62,25,255,1,22.5,27.5
195155,22.69,25,255,1,22.5,27.5
195836,22.69,25,255,1,22.5,27.5
196517,22.69,25,255,1,22.5,27.5
197198,22.69,25,255,1,22.5,27.5
197879,22.69,25,255,1,22.5,27.5
198560,22.69,25,255,1,22.5,27.5
199241,22.69,25,255,1,22.5,27.5
199922,22.69,25,255,1,22.5,27.5
200603,22.69,25,255,1,22.5,27.5
201284,22.75,25,255,1,22.5,27.5
201965,22.75,25,255,1,22.5,27.5
202646,22.75,25,255,1,22.5,27.5
203327,22.75,25,255,1,22.5,27.5
204008,22.75,25,255,1,22.5,27.5
204689,22.75,25,255,1,22.5,27.5
205370,22.75,25,255,1,22.5,27.5
206051,22.81,25,255,1,22.5,27.5
206732,22.81,25,255,1,22.5,27.5
207413,22.81,25,255,1,22.5,27.5
208094,22.81,25,255,1,22.5,27.5
208775,22.81,25,255,1,22.5,27.5
209456,22.81,25,255,1,22.5,27.5
210137,22.81,25,255,1,22.5,27.5
210818,22.81,25,255,1,22.5,27.5
211499,22.87,25,255,1,22.5,27.5
212180,22.81,25,255,1,22.5,27.5
212861,22.87,25,255,1,22.5,27.5
213542,22.87,25,255,1,22.5,27.5
214223,22.87,25,255,1,22.5,27.5
214904,22.87,25,255,1,22.5,27.5
215585,22.87,25,255,1,22.5,27.5
216266,22.94,25,255,1,22.5,27.5
216947,22.94,25,255,1,22.5,27.5
217628,22.94,25,255,1,22.5,27.5
218309,22.94,25,255,1,22.5,27.5
218990,22.94,25,255,1,22.5,27.5
219671,22.94,25,255,1,22.5,27.5
220352,23,25,255,1,22.5,27.5
221033,23,25,255,1,22.5,27.5
221714,23,25,255,1,22.5,27.5
222395,23,25,255,1,22.5,27.5
223076,23,25,255,1,22.5,27.5
223757,23,25,255,1,22.5,27.5
224438,23,25,255,1,22.5,27.5
225119,23,25,255,1,22.5,27.5
225800,23,25,255,1,22.5,27.5
226481,23,25,255,1,22.5,27.5
227162,23,25,255,1,22.5,27.5
227843,23,25,255,1,22.5,27.5
228524,23.06,25,255,1,22.5,27.5
229205,23.06,25,255,1,22.5,27.5
229886,23.06,25,255,1,22.5,27.5
230567,23.06,25,255,1,22.5,27.5
231248,23.06,25,255,1,22.5,27.5
231929,23.06,25,255,1,22.5,27.5
232610,23.06,25,255,1,22.5,27.5
233291,23.06,25,255,1,22.5,27.5
233972,23.06,25,255,1,22.5,27.5
234653,23.12,25,255,1,22.5,27.5
235334,23.06,25,255,1,22.5,27.5
236015,23.12,25,255,1,22.5,27.5
236696,23.12,25,255,1,22.5,27.5
237377,23.12,25,255,1,22.5,27.5
238058,23.12,25,255,1,22.5,27.5
238739,23.12,25,255,1,22.5,27.5
239420,23.12,25,255,1,22.5,27.5
240101,23.12,25,255,1,22.5,27.5
240782,23.12,25,255,1,22.5,27.5
241463,23.12,25,255,1,22.5,27.5
242144,23.12,25,255,1,22.5,27.5
242825,23.12,25,255,1,22.5,27.5
243506,23.12,25,255,1,22.5,27.5
244187,23.19,25,255,1,22.5,27.5
244868,23.19,25,255,1,22.5,27.5
245549,23.19,25,255,1,22.5,27.5
246230,23.19,25,255,1,22.5,27.5
246911,23.19,25,255,1,22.5,27.5
247592,23.19,25,255,1,22.5,27.5
248273,23.25,25,255,1,22.5,27.5
248954,23.19,25,255,1,22.5,27.5
249635,23.25,25,255,1,22.5,27.5
250316,23.19,25,255,1,22.5,27.5
250997,23.25,25,255,1,22.5,27.5
251678,23.25,25,255,1,22.5,27.5
252359,23.25,25,255,1,22.5,27.5
253040,23.25,25,255,1,22.5,27.5
253721,23.25,25,255,1,22.5,27.5
254402,23.25,25,255,1,22.5,27.5
255083,23.25,25,255,1,22.5,27.5
255764,23.25,25,255,1,22.5,27.5
256445,23.25,25,255,1,22.5,27.5
257126,23.25,25,255,1,22.5,27.5
257807,23.25,25,255,1,22.5,27.5
258488,23.31,25,255,1,22.5,27.5
259169,23.31,25,255,1,22.5,27.5
259850,23.31,25,255,1,22.5,27.5
260531,23.31,25,255,1,22.5,27.5
261212,23.31,25,255,1,22.5,27.5
261893,23.31,25,255,1,22.5,27.5
262574,23.31,25,255,1,22.5,27.5
263255,23.31,25,255,1,22.5,27.5
263936,23.31,25,255,1,22.5,27.5
264617,23.37,25,255,1,22.5,27.5
265298,23.37,25,255,1,22.5,27.5
265979,23.37,25,255,1,22.5,27.5
266660,23.37,25,255,1,22.5,27.5
267341,23.37,25,255,1,22.5,27.5
268022,23.37,25,255,1,22.5,27.5
268703,23.37,25,255,1,22.5,27.5
269384,23.37,25,255,1,22.5,27.5
270065,23.37,25,255,1,22.5,27.5
270746,23.44,25,255,1,22.5,27.5
271427,23.37,25,255,1,22.5,27.5
272108,23.44,25,255,1,22.5,27.5
272789,23.44,25,255,1,22.5,27.5
273470,23.44,25,255,1,22.5,27.5
274151,23.44,25,255,1,22.5,27.5
274832,23.44,25,255,1,22.5,27.5
275513,23.44,25,255,1,22.5,27.5
276194,23.44,25,255,1,22.5,27.5
276875,23.44,25,255,1,22.5,27.5
277556,23.44,25,255,1,22.5,27.5
278237,23.5,25,255,1,22.5,27.5
278918,23.5,25,255,1,22.5,27.5
279599,23.5,25,255,1,22.5,27.5
280280,23.5,25,255,1,22.5,27.5
280961,23.5,25,255,1,22.5,27.5
281642,23.5,25,255,1,22.5,27.5
282323,23.5,25,255,1,22.5,27.5
283004,23.5,25,255,1,22.5,27.5
283685,23.5,25,255,1,22.5,27.5
284366,23.5,25,255,1,22.5,27.5
285047,23.5,25,255,1,22.5,27.5
285728,23.5,25,255,1,22.5,27.5
286409,23.5,25,255,1,22.5,27.5
287090,23.5,25,255,1,22.5,27.5
287771,23.56,25,255,1,22.5,27.5
288452,23.56,25,255,1,22.5,27.5
289133,23.56,25,255,1,22.5,27.5
289814,23.56,25,255,1,22.5,27.5
290495,23.56,25,255,1,22.5,27.5
291176,23.56,25,255,1,22.5,27.5
291857,23.56,25,255,1,22.5,27.5
292538,23.56,25,255,1,22.5,27.5
293219,23.56,25,255,1,22.5,27.5
293900,23.62,25,255,1,22.5,27.5
294581,23.62,25,255,1,22.5,27.5
295262,23.62,25,255,1,22.5,27.5
295943,23.56,25,255,1,22.5,27.5
296624,23.62,25,255,1,22.5,27.5
297305,23.62,25,255,1,22.5,27.5
297986,23.62,25,255,1,22.5,27.5
298667,23.62,25,255,1,22.5,27.5
299348,23.62,25,255,1,22.5,27.5
300029,23.62,25,255,1,22.5,27.5
300710,23.69,25,255,1,22.5,27.5
301391,23.62,25,255,1,22.5,27.5
302072,23.69,25,255,1,22.5,27.5
302753,23.69,25,255,1,22.5,27.5
303434,23.69,25,255,1,22.5,27.5
304115,23.69,25,255,1,22.5,27.5
304796,23.62,25,255,1,22.5,27.5
305477,23.69,25,255,1,22.5,27.5
306158,23.69,25,255,1,22.5,27.5
306839,23.69,25,255,1,22.5,27.5
307520,23.69,25,255,1,22.5,27.5
308201,23.69,25,255,1,22.5,27.5
308882,23.69,25,255,1,22.5,27.5
309563,23.69,25,255,1,22.5,27.5
310244,23.69,25,255,1,22.5,27.5
310925,23.69,25,255,1,22.5,27.5
311606,23.69,25,255,1,22.5,27.5
312287,23.75,25,255,1,22.5,27.5
312968,23.75,25,255,1,22.5,27.5
313649,23.75,25,255,1,22.5,27.5
314330,23.75,25,255,1,22.5,27.5
315011,23.75,25,255,1,22.5,27.5
315692,23.75,25,255,1,22.5,27.5
316373,23.75,25,255,1,22.5,27.5
317054,23.75,25,255,1,22.5,27.5
317735,23.75,25,255,1,22.5,27.5
318416,23.81,25,255,1,22.5,27.5
319097,23.81,25,255,1,22.5,27.5
319778,23.81,25,255,1,22.5,27.5
320459,23.81,25,255,1,22.5,27.5
321140,23.81,25,255,1,22.5,27.5
321821,23.81,25,255,1,22.5,27.5
322502,23.81,25,255,1,22.5,27.5
323183,23.81,25,255,1,22.5,27.5
323864,23.81,25,255,1,22.5,27.5
324545,23.81,25,255,1,22.5,27.5
325226,23.81,25,255,1,22.5,27.5
325907,23.81,25,255,1,22.5,27.5
326588,23.81,25,255,1,22.5,27.5
327269,23.81,25,255,1,22.5,27.5
327950,23.81,25,255,1,22.5,27.5
328631,23.81,25,255,1,22.5,27.5
329312,23.87,25,255,1,22.5,27.5
329993,23.87,25,255,1,22.5,27.5
330674,23.87,25,255,1,22.5,27.5
331355,23.87,25,255,1,22.5,27.5
332036,23.87,25,255,1,22.5,27.5
332717,23.87,25,255,1,22.5,27.5
333398,23.87,25,255,1,22.5,27.5
334079,23.87,25,255,1,22.5,27.5
334760,23.87,25,255,1,22.5,27.5
335441,23.87,25,255,1,22.5,27.5
336122,23.87,25,255,1,22.5,27.5
336803,23.87,25,255,1,22.5,27.5
337484,23.87,25,255,1,22.5,27.5
338165,23.87,25,255,1,22.5,27.5
338846,23.94,25,255,1,22.5,27.5
339527,23.94,25,255,1,22.5,27.5
340208,23.94,25,255,1,22.5,27.5
340889,23.94,25,255,1,22.5,27.5
341570,23.94,25,255,1,22.5,27.5
342251,23.94,25,255,1,22.5,27.5
342932,23.94,25,255,1,22.5,27.5
343612,23.94,25,255,1,22.5,27.5
344293,23.94,25,255,1,22.5,27.5
344974,23.94,25,255,1,22.5,27.5
345655,24,25,255,1,22.5,27.5
346336,23.94,25,255,1,22.5,27.5
347017,23.94,25,255,1,22.5,27.5
347698,23.94,25,255,1,22.5,27.5
348379,23.94,25,255,1,22.5,27.5
349060,24,25,255,1,22.5,27.5
349741,24,25,255,1,22.5,27.5
350422,23.94,25,255,1,22.5,27.5
351103,24,25,255,1,22.5,27.5
351784,24,25,255,1,22.5,27.5
352465,24,25,255,1,22.5,27.5
353146,24,25,255,1,22.5,27.5
353826,24,25,255,1,22.5,27.5
354507,24,25,255,1,22.5,27.5
355188,24,25,255,1,22.5,27.5
355869,24,25,255,1,22.5,27.5
356550,24,25,255,1,22.5,27.5
357231,24.06,25,255,1,22.5,27.5
357911,24,25,255,1,22.5,27.5
358592,24.06,25,255,1,22.5,27.5
359273,24.06,25,255,1,22.5,27.5
359953,24.06,25,255,1,22.5,27.5
360634,24.06,25,255,1,22.5,27.5
361315,24.06,25,255,1,22.5,27.5
361995,24.06,25,255,1,22.5,27.5
362676,24.06,25,255,1,22.5,27.5
363357,24.06,25,255,1,22.5,27.5
364037,24.06,25,255,1,22.5,27.5
364718,24.06,25,255,1,22.5,27.5
365399,24.06,25,255,1,22.5,27.5
366079,24.06,25,255,1,22.5,27.5
366760,24.06,25,255,1,22.5,27.5
367441,24.12,25,255,1,22.5,27.5
368121,24.12,25,255,1,22.5,27.5
368802,24.12,25,255,1,22.5,27.5
369483,24.06,25,255,1,22.5,27.5
370163,24.12,25,255,1,22.5,27.5
370844,24.12,25,255,1,22.5,27.5
371525,24.12,25,255,1,22.5,27.5
372205,24.12,25,255,1,22.5,27.5
372886,24.12,25,255,1,22.5,27.5
373567,24.12,25,255,1,22.5,27.5
374247,24.12,25,255,1,22.5,27.5
374928,24.12,25,255,1,22.5,27.5
375609,24.19,25,255,1,22.5,27.5
376289,24.19,25,255,1,22.5,27.5
376970,24.19,25,255,1,22.5,27.5
377651,24.19,25,255,1,22.5,27.5
378331,24.19,25,255,1,22.5,27.5
379012,24.19,25,255,1,22.5,27.5
379693,24.19,25,255,1,22.5,27.5
380373,24.19,25,255,1,22.5,27.5
381054,24.19,25,255,1,22.5,27.5
381735,24.19,25,255,1,22.5,27.5
382415,24.19,25,255,1,22.5,27.5
383096,24.19,25,255,1,22.5,27.5
383777,24.19,25,255,1,22.5,27.5
384457,24.19,25,255,1,22.5,27.5
385138,24.25,25,255,1,22.5,27.5
385819,24.19,25,255,1,22.5,27.5
386499,24.25,25,255,1,22.5,27.5
387180,24.19,25,255,1,22.5,27.5
387861,24.19,25,255,1,22.5,27.5
388541,24.25,25,255,1,22.5,27.5
389222,24.19,25,255,1,22.5,27.5
389903,24.25,25,255,1,22.5,27.5
390583,24.25,25,255,1,22.5,27.5
391264,24.25,25,255,1,22.5,27.5
391945,24.25,25,255,1,22.5,27.5
392625,24.25,25,255,1,22.5,27.5
393306,24.19,25,255,1,22.5,27.5
393987,24.25,25,255,1,22.5,27.5
394667,24.25,25,255,1,22.5,27.5
395348,24.25,25,255,1,22.5,27.5
396029,24.25,25,255,1,22.5,27.5
396709,24.25,25,255,1,22.5,27.5
397390,24.25,25,255,1,22.5,27.5
398071,24.25,25,255,1,22.5,27.5
398751,24.25,25,255,1,22.5,27.5
399432,24.31,25,255,1,22.5,27.5
400113,24.25,25,255,1,22.5,27.5
400793,24.31,25,255,1,22.5,27.5
401474,24.31,25,255,1,22.5,27.5
402155,24.31,25,255,1,22.5,27.5
402835,24.31,25,255,1,22.5,27.5
403516,24.31,25,255,1,22.5,27.5
404197,24.31,25,255,1,22.5,27.5
404877,24.31,25,255,1,22.5,27.5
405558,24.31,25,255,1,22.5,27.5
406239,24.37,25,255,1,22.5,27.5
406919,24.31,25,255,1,22.5,27.5
407600,24.31,25,255,1,22.5,27.5
408281,24.37,25,255,1,22.5,27.5
408961,24.31,25,255,1,22.5,27.5
409642,24.37,25,255,1,22.5,27.5
410323,24.37,25,255,1,22.5,27.5
411003,24.37,25,255,1,22.5,27.5
411684,24.37,25,255,1,22.5,27.5
412365,24.37,25,255,1,22.5,27.5
413045,24.37,25,255,1,22.5,27.5
413726,24.44,25,255,1,22.5,27.5
414406,24.37,25,255,1,22.5,27.5
415086,24.44,25,255,1,22.5,27.5
415767,24.44,25,255,1,22.5,27.5
416447,24.44,25,255,1,22.5,27.5
417127,24.44,25,255,1,22.5,27.5
417808,24.44,25,255,1,22.5,27.5
418488,24.44,25,255,1,22.5,27.5
419168,24.44,25,255,1,22.5,27.5
419849,24.44,25,255,1,22.5,27.5
420529,24.44,25,255,1,22.5,27.5
421209,24.5,25,255,1,22.5,27.5
421890,24.5,25,255,1,22.5,27.5
422570,24.5,25,255,1,22.5,27.5
423250,24.5,25,255,1,22.5,27.5
423931,24.5,25,255,1,22.5,27.5
424611,24.5,25,255,1,22.5,27.5
425291,24.5,25,255,1,22.5,27.5
425972,24.5,25,255,1,22.5,27.5
426652,24.5,25,255,1,22.5,27.5
427332,24.5,25,255,1,22.5,27.5
428013,24.5,25,255,1,22.5,27.5
428693,24.5,25,255,1,22.5,27.5
429373,24.56,25,255,1,22.5,27.5
430053,24.56,25,255,1,22.5,27.5
430734,24.56,25,255,1,22.5,27.5
431414,24.56,25,255,1,22.5,27.5
432094,24.56,25,255,1,22.5,27.5
432775,24.56,25,255,1,22.5,27.5
433455,24.56,25,255,1,22.5,27.5
434135,24.56,25,255,1,22.5,27.5
434816,24.56,25,255,1,22.5,27.5
435496,24.56,25,255,1,22.5,27.5
436176,24.62,25,255,1,22.5,27.5
436856,24.56,25,255,1,22.5,27.5
437536,24.62,25,255,1,22.5,27.5
438216,24.62,25,255,1,22.5,27.5
438896,24.62,25,255,1,22.5,27.5
439576,24.62,25,255,1,22.5,27.5
440256,24.62,25,255,1,22.5,27.5
440936,24.62,25,255,1,22.5,27.5
441616,24.62,25,255,1,22.5,27.5
442296,24.62,25,255,1,22.5,27.5
442976,24.62,25,255,1,22.5,27.5
443656,24.62,25,255,1,22.5,27.5
444336,24.62,25,255,1,22.5,27.5
445016,24.69,25,255,1,22.5,27.5
445696,24.69,25,255,1,22.5,27.5
446376,24.62,25,255,1,22.5,27.5
447056,24.69,25,255,1,22.5,27.5
447736,24.69,25,255,1,22.5,27.5
448416,24.69,25,255,1,22.5,27.5
449096,24.69,25,255,1,22.5,27.5
449776,24.69,25,255,1,22.5,27.5
450456,24.69,25,255,1,22.5,27.5
451136,24.69,25,255,1,22.5,27.5
451816,24.69,25,255,1,22.5,27.5
452496,24.69,25,255,1,22.5,27.5
453176,24.69,25,255,1,22.5,27.5
453856,24.69,25,255,1,22.5,27.5
454536,24.69,25,255,1,22.5,27.5
455216,24.75,25,255,1,22.5,27.5
455896,24.75,25,255,1,22.5,27.5
456576,24.69,25,255,1,22.5,27.5
457256,24.75,25,255,1,22.5,27.5
457936,24.69,25,255,1,22.5,27.5
458616,24.75,25,255,1,22.5,27.5
459296,24.75,25,255,1,22.5,27.5
459976,24.75,25,255,1,22.5,27.5
460656,24.75,25,255,1,22.5,27.5
461336,24.75,25,255,1,22.5,27.5
462016,24.75,25,255,1,22.5,27.5
462696,24.75,25,255,1,22.5,27.5
463376,24.75,25,255,1,22.5,27.5
464056,24.75,25,255,1,22.5,27.5
464736,24.75,25,255,1,22.5,27.5
465416,24.81,25,255,1,22.5,27.5
466096,24.75,25,255,1,22.5,27.5
466776,24.81,25,255,1,22.5,27.5
467456,24.81,25,255,1,22.5,27.5
468136,24.81,25,255,1,22.5,27.5
468816,24.81,25,255,1,22.5,27.5
469496,24.81,25,255,1,22.5,27.5
470176,24.81,25,255,1,22.5,27.5
470856,24.81,25,255,1,22.5,27.5
471536,24.87,25,255,1,22.5,27.5
472216,24.81,25,255,1,22.5,27.5
472896,24.87,25,255,1,22.5,27.5
473576,24.87,25,255,1,22.5,27.5
474256,24.87,25,255,1,22.5,27.5
474936,24.87,25,255,1,22.5,27.5
475616,24.87,25,255,1,22.5,27.5
476296,24.87,25,255,1,22.5,27.5
476976,24.87,25,255,1,22.5,27.5
477656,24.87,25,255,1,22.5,27.5
